tick,cur_x,cur_y,cur_yaw,target_x,target_y,target_yaw,force_x,force_y,v_cmd,w_cmd,cur_v
5730, 0.4499, 4.2812, -1.6543, 0.7133, 3.0051, -1.4401, -0.0006, -0.5004, 0.2000, -0.6000, 0.2000
5731, 0.4497, 4.2789, -1.6481, 0.7133, 3.0051, -1.4401, -0.0006, -0.5004, 0.2000, -0.0657, 0.2000
5732, 0.4497, 4.2789, -1.6481, 0.7133, 3.0051, -1.4401, -0.0043, -0.0036, 0.2000, 0.6000, 0.2000
5733, 0.4497, 4.2789, -1.6481, 0.7133, 3.0051, -1.4401, -0.0043, -0.0036, 0.2000, 0.6000, 0.2000
5734, 0.4496, 4.2767, -1.6467, 0.7133, 3.0051, -1.4401, -0.0069, 0.2370, 0.2000, 0.6000, 0.2000
5735, 0.4496, 4.2767, -1.6467, 0.7133, 3.0051, -1.4401, -0.0069, 0.2370, 0.2000, 0.6000, 0.2000
5736, 0.4496, 4.2767, -1.6467, 0.7133, 3.0051, -1.4401, -0.0069, 0.2370, 0.2000, 0.6000, 0.2000
5737, 0.4494, 4.2745, -1.6425, 0.7133, 3.0051, -1.4401, -0.0069, 0.2370, 0.2000, 0.6000, 0.2000
5738, 0.4494, 4.2745, -1.6425, 0.7133, 3.0051, -1.4401, -0.0029, 0.2862, 0.2000, 0.6000, 0.2000
5739, 0.4492, 4.2722, -1.6363, 0.7133, 3.0051, -1.4401, -0.0029, 0.2862, 0.2000, 0.6000, 0.2000
5740, 0.4492, 4.2722, -1.6363, 0.7133, 3.0051, -1.4401, -0.0003, -1.3864, 0.2000, -0.6000, 0.2000
5741, 0.4492, 4.2722, -1.6363, 0.7133, 3.0051, -1.4401, -0.0003, -1.3864, 0.2000, -0.6000, 0.2000
5742, 0.4491, 4.2700, -1.6300, 0.7133, 3.0051, -1.4401, -0.0006, -0.7179, 0.2000, -0.6000, 0.2000
5743, 0.4491, 4.2700, -1.6300, 0.7133, 3.0051, -1.4401, -0.0006, -0.7179, 0.2000, -0.6000, 0.2000
5744, 0.4491, 4.2700, -1.6300, 0.7133, 3.0051, -1.4401, -0.0006, -0.7179, 0.2000, -0.6000, 0.2000
5745, 0.4490, 4.2678, -1.6323, 0.7133, 3.0051, -1.4401, -0.0020, 0.0732, 0.2000, 0.6000, 0.2000
5746, 0.4490, 4.2678, -1.6323, 0.7133, 3.0051, -1.4401, -0.0020, 0.0732, 0.2000, 0.6000, 0.2000
5747, 0.4488, 4.2655, -1.6386, 0.7133, 3.0051, -1.4401, -0.0020, 0.0732, 0.2000, 0.6000, 0.2000
5748, 0.4488, 4.2655, -1.6386, 0.7133, 3.0051, -1.4401, -0.0020, -0.4407, 0.2000, -0.6000, 0.2000
5749, 0.4488, 4.2655, -1.6386, 0.7133, 3.0051, -1.4401, -0.0020, -0.4407, 0.2000, -0.6000, 0.2000
5750, 0.4487, 4.2633, -1.6363, 0.7133, 3.0051, -1.4401, -0.0017, -0.0547, 0.2000, 0.6000, 0.2000
5751, 0.4487, 4.2633, -1.6363, 0.7133, 3.0051, -1.4401, -0.0017, -0.0547, 0.2000, 0.6000, 0.2000
5752, 0.4487, 4.2633, -1.6363, 0.7133, 3.0051, -1.4401, -0.0017, -0.0547, 0.2000, 0.6000, 0.2000
5753, 0.4485, 4.2611, -1.6387, 0.7133, 3.0051, -1.4401, -0.0021, 0.2945, 0.2000, 0.6000, 0.2000
5754, 0.4485, 4.2611, -1.6387, 0.7133, 3.0051, -1.4401, -0.0021, 0.2945, 0.2000, 0.6000, 0.2000
5755, 0.4484, 4.2589, -1.6365, 0.7133, 3.0051, -1.4401, -0.0021, 0.2945, 0.2000, 0.6000, 0.2000
5756, 0.4484, 4.2589, -1.6365, 0.7133, 3.0051, -1.4401, -0.0011, 0.1034, 0.2000, 0.6000, 0.2000
5757, 0.4484, 4.2589, -1.6365, 0.7133, 3.0051, -1.4401, -0.0011, 0.1034, 0.2000, 0.6000, 0.2000
5758, 0.4482, 4.2567, -1.6302, 0.7133, 3.0051, -1.4401, -0.0011, 0.1034, 0.2000, 0.6000, 0.2000
5759, 0.4482, 4.2567, -1.6302, 0.7133, 3.0051, -1.4401, -0.0005, -0.2178, 0.2000, 0.6000, 0.2000
5760, 0.4482, 4.2567, -1.6302, 0.7133, 3.0051, -1.4401, -0.0005, -0.2178, 0.2000, 0.0586, 0.2000
5761, 0.4481, 4.2544, -1.6240, 0.7133, 3.0051, -1.4401, 0.0000, 0.0000, 0.2000, 0.6000, 0.2000
5762, 0.4481, 4.2544, -1.6240, 0.7133, 3.0051, -1.4401, 0.0000, 0.0000, 0.2000, 0.6000, 0.2000
5763, 0.4480, 4.2522, -1.6217, 0.7133, 3.0051, -1.4401, 0.0000, 0.0000, 0.2000, 0.6000, 0.2000
5764, 0.4480, 4.2522, -1.6217, 0.7133, 3.0051, -1.4401, -0.0002, -1.2717, 0.2000, -0.6000, 0.2000
5765, 0.4480, 4.2522, -1.6217, 0.7133, 3.0051, -1.4401, -0.0002, -1.2717, 0.2000, -0.6000, 0.2000
5766, 0.4479, 4.2499, -1.6171, 0.7133, 3.0051, -1.4401, -0.0005, -1.3888, 0.2000, -0.6000, 0.2000
5767, 0.4479, 4.2499, -1.6171, 0.7133, 3.0051, -1.4401, -0.0005, -1.3888, 0.2000, -0.6000, 0.2000
5768, 0.4478, 4.2477, -1.6194, 0.7133, 3.0051, -1.4401, -0.0005, -1.3888, 0.2000, -0.6000, 0.2000
5769, 0.4478, 4.2477, -1.6194, 0.7133, 3.0051, -1.4401, -0.0006, -0.6437, 0.2000, -0.6000, 0.2000
5770, 0.4478, 4.2477, -1.6194, 0.7133, 3.0051, -1.4401, -0.0006, -0.6437, 0.2000, -0.6000, 0.2000
5771, 0.4477, 4.2455, -1.6257, 0.7133, 3.0051, -1.4401, -0.0025, -0.4780, 0.2000, -0.6000, 0.2000
5772, 0.4477, 4.2455, -1.6257, 0.7133, 3.0051, -1.4401, -0.0025, -0.4780, 0.2000, -0.2223, 0.2000
5773, 0.4477, 4.2455, -1.6257, 0.7133, 3.0051, -1.4401, -0.0025, -0.4780, 0.2000, -0.6000, 0.2000
5774, 0.4476, 4.2432, -1.6320, 0.7133, 3.0051, -1.4401, -0.0037, -0.4810, 0.2000, -0.4890, 0.2000
5775, 0.4476, 4.2432, -1.6320, 0.7133, 3.0051, -1.4401, -0.0037, -0.4810, 0.2000, -0.6000, 0.2000
5776, 0.4474, 4.2410, -1.6383, 0.7133, 3.0051, -1.4401, -0.0037, -0.4810, 0.2000, -0.6000, 0.2000
5777, 0.4474, 4.2410, -1.6383, 0.7133, 3.0051, -1.4401, -0.0042, -0.0551, 0.2000, 0.6000, 0.2000
5778, 0.4474, 4.2410, -1.6383, 0.7133, 3.0051, -1.4401, -0.0042, -0.0551, 0.2000, 0.6000, 0.2000
5779, 0.4472, 4.2388, -1.6446, 0.7133, 3.0051, -1.4401, -0.0042, -0.0551, 0.2000, 0.6000, 0.2000
5780, 0.4472, 4.2388, -1.6446, 0.7133, 3.0051, -1.4401, -0.0025, -0.0736, 0.2000, 0.6000, 0.2000
5781, 0.4472, 4.2388, -1.6446, 0.7133, 3.0051, -1.4401, -0.0025, -0.0736, 0.2000, 0.6000, 0.2000
5782, 0.4471, 4.2366, -1.6424, 0.7133, 3.0051, -1.4401, -0.0025, -0.0736, 0.2000, 0.6000, 0.2000
5783, 0.4471, 4.2366, -1.6424, 0.7133, 3.0051, -1.4401, -0.0013, -0.2528, 0.2000, 0.6000, 0.2000
5784, 0.4471, 4.2366, -1.6424, 0.7133, 3.0051, -1.4401, -0.0013, -0.2528, 0.2000, 0.6000, 0.2000
5785, 0.4469, 4.2343, -1.6362, 0.7133, 3.0051, -1.4401, -0.0006, -1.0988, 0.2000, -0.6000, 0.2000
5786, 0.4469, 4.2343, -1.6362, 0.7133, 3.0051, -1.4401, -0.0006, -1.0988, 0.2000, -0.6000, 0.2000
5787, 0.4468, 4.2321, -1.6300, 0.7133, 3.0051, -1.4401, -0.0006, -1.0988, 0.2000, -0.6000, 0.2000
5788, 0.4468, 4.2321, -1.6300, 0.7133, 3.0051, -1.4401, -0.0021, 0.1771, 0.2000, 0.6000, 0.2000
5789, 0.4468, 4.2321, -1.6300, 0.7133, 3.0051, -1.4401, -0.0021, 0.1771, 0.2000, 0.6000, 0.2000
5790, 0.4467, 4.2299, -1.6322, 0.7133, 3.0051, -1.4401, -0.0035, 0.3548, 0.2000, 0.6000, 0.2000
5791, 0.4467, 4.2299, -1.6322, 0.7133, 3.0051, -1.4401, -0.0035, 0.3548, 0.2000, 0.6000, 0.2000
5792, 0.4467, 4.2299, -1.6322, 0.7133, 3.0051, -1.4401, -0.0035, 0.3548, 0.2000, 0.6000, 0.2000
5793, 0.4465, 4.2277, -1.6300, 0.7133, 3.0051, -1.4401, -0.0020, -0.1867, 0.2000, 0.6000, 0.2000
5794, 0.4465, 4.2277, -1.6300, 0.7133, 3.0051, -1.4401, -0.0020, -0.1867, 0.2000, -0.0789, 0.2000
5795, 0.4464, 4.2254, -1.6237, 0.7133, 3.0051, -1.4401, -0.0020, -0.1867, 0.2000, 0.6000, 0.2000
5796, 0.4464, 4.2254, -1.6237, 0.7133, 3.0051, -1.4401, -0.0013, -0.8922, 0.2000, -0.6000, 0.2000
5797, 0.4464, 4.2254, -1.6237, 0.7133, 3.0051, -1.4401, -0.0013, -0.8922, 0.2000, -0.6000, 0.2000
5798, 0.4463, 4.2232, -1.6175, 0.7133, 3.0051, -1.4401, -0.0011, -1.1802, 0.2000, -0.6000, 0.2000
5799, 0.4463, 4.2232, -1.6175, 0.7133, 3.0051, -1.4401, -0.0011, -1.1802, 0.2000, -0.6000, 0.2000
5800, 0.4462, 4.2210, -1.6198, 0.7133, 3.0051, -1.4401, -0.0011, -1.1802, 0.2000, -0.6000, 0.2000
5801, 0.4462, 4.2210, -1.6198, 0.7133, 3.0051, -1.4401, -0.0019, -0.6250, 0.2000, -0.6000, 0.2000
5802, 0.4462, 4.2210, -1.6198, 0.7133, 3.0051, -1.4401, -0.0019, -0.6250, 0.2000, -0.6000, 0.2000
5803, 0.4461, 4.2187, -1.6260, 0.7133, 3.0051, -1.4401, -0.0014, -1.0437, 0.2000, -0.6000, 0.2000
5804, 0.4461, 4.2187, -1.6260, 0.7133, 3.0051, -1.4401, -0.0014, -1.0437, 0.2000, -0.6000, 0.2000
5805, 0.4461, 4.2187, -1.6260, 0.7133, 3.0051, -1.4401, -0.0014, -1.0437, 0.2000, -0.6000, 0.2000
5806, 0.4460, 4.2165, -1.6323, 0.7133, 3.0051, -1.4401, -0.0022, -0.5296, 0.2000, -0.6000, 0.2000
5807, 0.4460, 4.2165, -1.6323, 0.7133, 3.0051, -1.4401, -0.0022, -0.5296, 0.2000, -0.6000, 0.2000
5808, 0.4460, 4.2165, -1.6323, 0.7133, 3.0051, -1.4401, -0.0022, -0.5296, 0.2000, -0.6000, 0.2000
5809, 0.4458, 4.2143, -1.6386, 0.7133, 3.0051, -1.4401, -0.0022, -0.5296, 0.2000, -0.6000, 0.2000
5810, 0.4458, 4.2143, -1.6386, 0.7133, 3.0051, -1.4401, -0.0040, -0.0647, 0.2000, 0.6000, 0.2000
5811, 0.4456, 4.2120, -1.6449, 0.7133, 3.0051, -1.4401, -0.0040, -0.0647, 0.2000, 0.6000, 0.2000
5812, 0.4456, 4.2120, -1.6449, 0.7133, 3.0051, -1.4401, -0.0024, -0.6610, 0.2000, -0.6000, 0.2000
5813, 0.4456, 4.2120, -1.6449, 0.7133, 3.0051, -1.4401, -0.0024, -0.6610, 0.2000, -0.6000, 0.2000
5814, 0.4455, 4.2098, -1.6427, 0.7133, 3.0051, -1.4401, -0.0014, -1.1178, 0.2000, -0.6000, 0.2000
5815, 0.4455, 4.2098, -1.6427, 0.7133, 3.0051, -1.4401, -0.0014, -1.1178, 0.2000, -0.6000, 0.2000
5816, 0.4453, 4.2076, -1.6451, 0.7133, 3.0051, -1.4401, -0.0014, -1.1178, 0.2000, -0.6000, 0.2000
5817, 0.4453, 4.2076, -1.6451, 0.7133, 3.0051, -1.4401, -0.0012, -1.0524, 0.2000, -0.6000, 0.2000
5818, 0.4453, 4.2076, -1.6451, 0.7133, 3.0051, -1.4401, -0.0012, -1.0524, 0.2000, -0.6000, 0.2000
5819, 0.4451, 4.2053, -1.6514, 0.7133, 3.0051, -1.4401, -0.0035, 0.0259, 0.2000, 0.6000, 0.2000
5820, 0.4451, 4.2053, -1.6514, 0.7133, 3.0051, -1.4401, -0.0035, 0.0259, 0.2000, 0.6000, 0.2000
5821, 0.4451, 4.2053, -1.6514, 0.7133, 3.0051, -1.4401, -0.0035, 0.0259, 0.2000, 0.6000, 0.2000
5822, 0.4449, 4.2031, -1.6577, 0.7133, 3.0051, -1.4401, -0.0051, 0.1846, 0.2000, 0.6000, 0.2000
5823, 0.4449, 4.2031, -1.6577, 0.7133, 3.0051, -1.4401, -0.0051, 0.1846, 0.2000, 0.6000, 0.2000
5824, 0.4447, 4.2009, -1.6555, 0.7133, 3.0051, -1.4401, -0.0051, 0.1846, 0.2000, 0.6000, 0.2000
5825, 0.4447, 4.2009, -1.6555, 0.7133, 3.0051, -1.4401, -0.0051, 0.1846, 0.2000, 0.6000, 0.2000
5826, 0.4447, 4.2009, -1.6555, 0.7133, 3.0051, -1.4401, -0.0029, -0.1966, 0.2000, 0.6000, 0.2000
5827, 0.4446, 4.1987, -1.6493, 0.7133, 3.0051, -1.4401, -0.0029, -0.1966, 0.2000, 0.1728, 0.2000
5828, 0.4446, 4.1987, -1.6493, 0.7133, 3.0051, -1.4401, -0.0021, -0.4618, 0.2000, -0.2518, 0.2000
5829, 0.4446, 4.1987, -1.6493, 0.7133, 3.0051, -1.4401, -0.0021, -0.4618, 0.2000, -0.6000, 0.2000
5830, 0.4444, 4.1964, -1.6462, 0.7133, 3.0051, -1.4401, -0.0029, -0.0815, 0.2000, 0.6000, 0.2000
5831, 0.4444, 4.1964, -1.6462, 0.7133, 3.0051, -1.4401, -0.0029, -0.0815, 0.2000, 0.6000, 0.2000
5832, 0.4442, 4.1942, -1.6500, 0.7133, 3.0051, -1.4401, -0.0029, -0.0815, 0.2000, 0.6000, 0.2000
5833, 0.4442, 4.1942, -1.6500, 0.7133, 3.0051, -1.4401, -0.0056, 0.0449, 0.2000, 0.6000, 0.2000
5834, 0.4442, 4.1942, -1.6500, 0.7133, 3.0051, -1.4401, -0.0056, 0.0449, 0.2000, 0.6000, 0.2000
5835, 0.4440, 4.1920, -1.6478, 0.7133, 3.0051, -1.4401, -0.0033, -0.1819, 0.2000, 0.6000, 0.2000
5836, 0.4440, 4.1920, -1.6478, 0.7133, 3.0051, -1.4401, -0.0033, -0.1819, 0.2000, 0.4348, 0.2000
5837, 0.4440, 4.1920, -1.6478, 0.7133, 3.0051, -1.4401, -0.0033, -0.1819, 0.2000, 0.6000, 0.2000
5838, 0.4439, 4.1898, -1.6416, 0.7133, 3.0051, -1.4401, -0.0033, -0.1819, 0.2000, 0.6000, 0.2000
5839, 0.4439, 4.1898, -1.6416, 0.7133, 3.0051, -1.4401, -0.0018, -1.1301, 0.2000, -0.6000, 0.2000
5840, 0.4437, 4.1875, -1.6354, 0.7133, 3.0051, -1.4401, -0.0023, -0.9874, 0.2000, -0.6000, 0.2000
5841, 0.4437, 4.1875, -1.6354, 0.7133, 3.0051, -1.4401, -0.0023, -0.9874, 0.2000, -0.6000, 0.2000
5842, 0.4437, 4.1875, -1.6354, 0.7133, 3.0051, -1.4401, -0.0023, -0.9874, 0.2000, -0.6000, 0.2000
5843, 0.4436, 4.1853, -1.6376, 0.7133, 3.0051, -1.4401, -0.0029, -0.7300, 0.2000, -0.6000, 0.2000
5844, 0.4436, 4.1853, -1.6376, 0.7133, 3.0051, -1.4401, -0.0029, -0.7300, 0.2000, -0.6000, 0.2000
5845, 0.4434, 4.1831, -1.6439, 0.7133, 3.0051, -1.4401, -0.0029, -0.7300, 0.2000, -0.6000, 0.2000
5846, 0.4434, 4.1831, -1.6439, 0.7133, 3.0051, -1.4401, -0.0021, -0.9625, 0.2000, -0.6000, 0.2000
5847, 0.4434, 4.1831, -1.6439, 0.7133, 3.0051, -1.4401, -0.0021, -0.9625, 0.2000, -0.6000, 0.2000
5848, 0.4433, 4.1808, -1.6502, 0.7133, 3.0051, -1.4401, -0.0022, -1.0233, 0.2000, -0.6000, 0.2000
5849, 0.4433, 4.1808, -1.6502, 0.7133, 3.0051, -1.4401, -0.0022, -1.0233, 0.2000, -0.6000, 0.2000
5850, 0.4433, 4.1808, -1.6502, 0.7133, 3.0051, -1.4401, -0.0022, -1.0233, 0.2000, -0.6000, 0.2000
5851, 0.4431, 4.1786, -1.6565, 0.7133, 3.0051, -1.4401, -0.0034, -0.6726, 0.2000, -0.6000, 0.2000
5852, 0.4431, 4.1786, -1.6565, 0.7133, 3.0051, -1.4401, -0.0034, -0.6726, 0.2000, -0.6000, 0.2000
5853, 0.4429, 4.1764, -1.6628, 0.7133, 3.0051, -1.4401, -0.0034, -0.6726, 0.2000, -0.6000, 0.2000
5854, 0.4429, 4.1764, -1.6628, 0.7133, 3.0051, -1.4401, -0.0037, -0.6791, 0.2000, -0.6000, 0.2000
5855, 0.4429, 4.1764, -1.6628, 0.7133, 3.0051, -1.4401, -0.0037, -0.6791, 0.2000, -0.6000, 0.2000
5856, 0.4426, 4.1742, -1.6691, 0.7133, 3.0051, -1.4401, -0.0033, -0.7804, 0.2000, -0.6000, 0.2000
5857, 0.4426, 4.1742, -1.6691, 0.7133, 3.0051, -1.4401, -0.0033, -0.7804, 0.2000, -0.6000, 0.2000
5858, 0.4426, 4.1742, -1.6691, 0.7133, 3.0051, -1.4401, -0.0033, -0.7804, 0.2000, -0.6000, 0.2000
5859, 0.4424, 4.1719, -1.6754, 0.7133, 3.0051, -1.4401, -0.0023, -1.1546, 0.2000, -0.6000, 0.2000
5860, 0.4424, 4.1719, -1.6754, 0.7133, 3.0051, -1.4401, -0.0023, -1.1546, 0.2000, -0.6000, 0.2000
5861, 0.4422, 4.1697, -1.6817, 0.7133, 3.0051, -1.4401, -0.0023, -1.1546, 0.2000, -0.6000, 0.2000
5862, 0.4422, 4.1697, -1.6817, 0.7133, 3.0051, -1.4401, -0.0050, -0.3772, 0.2000, -0.6000, 0.2000
5863, 0.4422, 4.1697, -1.6817, 0.7133, 3.0051, -1.4401, -0.0050, -0.3772, 0.2000, 0.6000, 0.2000
5864, 0.4419, 4.1675, -1.6880, 0.7133, 3.0051, -1.4401, -0.0076, 0.1821, 0.2000, 0.6000, 0.2000
5865, 0.4419, 4.1675, -1.6880, 0.7133, 3.0051, -1.4401, -0.0076, 0.1821, 0.2000, 0.6000, 0.2000
5866, 0.4419, 4.1675, -1.6880, 0.7133, 3.0051, -1.4401, -0.0076, 0.1821, 0.2000, 0.6000, 0.2000
5867, 0.4416, 4.1653, -1.6858, 0.7133, 3.0051, -1.4401, -0.0091, 0.4034, 0.2000, 0.6000, 0.2000
5868, 0.4416, 4.1653, -1.6858, 0.7133, 3.0051, -1.4401, -0.0091, 0.4034, 0.2000, 0.6000, 0.2000
5869, 0.4414, 4.1631, -1.6796, 0.7133, 3.0051, -1.4401, -0.0091, 0.4034, 0.2000, 0.6000, 0.2000
5870, 0.4414, 4.1631, -1.6796, 0.7133, 3.0051, -1.4401, -0.0082, 0.4566, 0.2000, 0.6000, 0.2000
5871, 0.4414, 4.1631, -1.6796, 0.7133, 3.0051, -1.4401, -0.0082, 0.4566, 0.2000, 0.6000, 0.2000
5872, 0.4412, 4.1608, -1.6734, 0.7133, 3.0051, -1.4401, -0.0078, 0.4298, 0.2000, 0.6000, 0.2000
5873, 0.4412, 4.1608, -1.6734, 0.7133, 3.0051, -1.4401, -0.0078, 0.4298, 0.2000, 0.6000, 0.2000
5874, 0.4412, 4.1608, -1.6734, 0.7133, 3.0051, -1.4401, -0.0078, 0.4298, 0.2000, 0.6000, 0.2000
5875, 0.4409, 4.1586, -1.6671, 0.7133, 3.0051, -1.4401, -0.0078, 0.4298, 0.2000, 0.6000, 0.2000
5876, 0.4409, 4.1586, -1.6671, 0.7133, 3.0051, -1.4401, -0.0077, 0.4202, 0.2000, 0.6000, 0.2000
5877, 0.4407, 4.1564, -1.6609, 0.7133, 3.0051, -1.4401, -0.0077, 0.4202, 0.2000, 0.6000, 0.2000
5878, 0.4407, 4.1564, -1.6609, 0.7133, 3.0051, -1.4401, -0.0053, 0.1942, 0.2000, 0.6000, 0.2000
5879, 0.4407, 4.1564, -1.6609, 0.7133, 3.0051, -1.4401, -0.0053, 0.1942, 0.2000, 0.6000, 0.2000
5880, 0.4406, 4.1541, -1.6546, 0.7133, 3.0051, -1.4401, -0.0030, -1.0206, 0.2000, -0.6000, 0.2000
5881, 0.4406, 4.1541, -1.6546, 0.7133, 3.0051, -1.4401, -0.0030, -1.0206, 0.2000, -0.6000, 0.2000
5882, 0.4404, 4.1519, -1.6483, 0.7133, 3.0051, -1.4401, -0.0030, -1.0206, 0.2000, -0.6000, 0.2000
5883, 0.4404, 4.1519, -1.6483, 0.7133, 3.0051, -1.4401, -0.0040, -0.8084, 0.2000, -0.6000, 0.2000
5884, 0.4404, 4.1519, -1.6483, 0.7133, 3.0051, -1.4401, -0.0040, -0.8084, 0.2000, -0.6000, 0.2000
5885, 0.4402, 4.1497, -1.6506, 0.7133, 3.0051, -1.4401, -0.0064, -0.4376, 0.2000, -0.6000, 0.2000
5886, 0.4402, 4.1497, -1.6506, 0.7133, 3.0051, -1.4401, -0.0064, -0.4376, 0.2000, 0.3589, 0.2000
5887, 0.4402, 4.1497, -1.6506, 0.7133, 3.0051, -1.4401, -0.0064, -0.4376, 0.2000, -0.6000, 0.2000
5888, 0.4400, 4.1475, -1.6569, 0.7133, 3.0051, -1.4401, -0.0059, -0.4929, 0.2000, -0.3947, 0.2000
5889, 0.4400, 4.1475, -1.6569, 0.7133, 3.0051, -1.4401, -0.0059, -0.4929, 0.2000, -0.6000, 0.2000
5890, 0.4398, 4.1452, -1.6632, 0.7133, 3.0051, -1.4401, -0.0059, -0.4929, 0.2000, -0.6000, 0.2000
5891, 0.4398, 4.1452, -1.6632, 0.7133, 3.0051, -1.4401, -0.0052, -0.5106, 0.2000, -0.6000, 0.2000
5892, 0.4398, 4.1452, -1.6632, 0.7133, 3.0051, -1.4401, -0.0052, -0.5106, 0.2000, -0.6000, 0.2000
5893, 0.4396, 4.1430, -1.6695, 0.7133, 3.0051, -1.4401, -0.0058, -0.3433, 0.2000, -0.1660, 0.2000
5894, 0.4396, 4.1430, -1.6695, 0.7133, 3.0051, -1.4401, -0.0058, -0.3433, 0.2000, 0.6000, 0.2000
5895, 0.4396, 4.1430, -1.6695, 0.7133, 3.0051, -1.4401, -0.0058, -0.3433, 0.2000, -0.6000, 0.2000
5896, 0.4394, 4.1408, -1.6758, 0.7133, 3.0051, -1.4401, -0.0043, -0.4039, 0.2000, 0.6000, 0.2000
5897, 0.4394, 4.1408, -1.6758, 0.7133, 3.0051, -1.4401, -0.0043, -0.4039, 0.2000, -0.6000, 0.2000
5898, 0.4391, 4.1385, -1.6821, 0.7133, 3.0051, -1.4401, -0.0043, -0.4039, 0.2000, 0.6000, 0.2000
5899, 0.4391, 4.1385, -1.6821, 0.7133, 3.0051, -1.4401, -0.0026, -0.7668, 0.2000, -0.6000, 0.2000
5900, 0.4391, 4.1385, -1.6821, 0.7133, 3.0051, -1.4401, -0.0026, -0.7668, 0.2000, -0.6000, 0.2000
5901, 0.4389, 4.1363, -1.6799, 0.7133, 3.0051, -1.4401, -0.0026, -0.7668, 0.2000, -0.6000, 0.2000
5902, 0.4389, 4.1363, -1.6799, 0.7133, 3.0051, -1.4401, -0.0021, -0.8558, 0.2000, -0.6000, 0.2000
5903, 0.4389, 4.1363, -1.6799, 0.7133, 3.0051, -1.4401, -0.0021, -0.8558, 0.2000, -0.6000, 0.2000
5904, 0.4386, 4.1341, -1.6822, 0.7133, 3.0051, -1.4401, -0.0018, -0.6503, 0.2000, -0.6000, 0.2000
5905, 0.4386, 4.1341, -1.6822, 0.7133, 3.0051, -1.4401, -0.0018, -0.6503, 0.2000, -0.6000, 0.2000
5906, 0.4384, 4.1319, -1.6885, 0.7133, 3.0051, -1.4401, -0.0018, -0.6503, 0.2000, -0.6000, 0.2000
5907, 0.4384, 4.1319, -1.6885, 0.7133, 3.0051, -1.4401, -0.0020, -0.3937, 0.2000, -0.1534, 0.2000
5908, 0.4384, 4.1319, -1.6885, 0.7133, 3.0051, -1.4401, -0.0020, -0.3937, 0.2000, 0.1706, 0.2000
5909, 0.4381, 4.1297, -1.6948, 0.7133, 3.0051, -1.4401, -0.0019, -0.4852, 0.2000, -0.6000, 0.2000
5910, 0.4381, 4.1297, -1.6948, 0.7133, 3.0051, -1.4401, -0.0019, -0.4852, 0.2000, -0.6000, 0.2000
5911, 0.4381, 4.1297, -1.6948, 0.7133, 3.0051, -1.4401, -0.0019, -0.4852, 0.2000, -0.4286, 0.2000
5912, 0.4378, 4.1275, -1.6955, 0.7133, 3.0051, -1.4401, -0.0021, -0.7557, 0.2000, -0.6000, 0.2000
5913, 0.4378, 4.1275, -1.6955, 0.7133, 3.0051, -1.4401, -0.0021, -0.7557, 0.2000, -0.6000, 0.2000
5914, 0.4375, 4.1252, -1.6981, 0.7133, 3.0051, -1.4401, -0.0027, -0.7901, 0.2000, -0.6000, 0.2000
5915, 0.4375, 4.1252, -1.6981, 0.7133, 3.0051, -1.4401, -0.0027, -0.7901, 0.2000, -0.6000, 0.2000
5916, 0.4375, 4.1252, -1.6981, 0.7133, 3.0051, -1.4401, -0.0027, -0.7901, 0.2000, -0.6000, 0.2000
5917, 0.4372, 4.1230, -1.7039, 0.7133, 3.0051, -1.4401, -0.0043, -0.4619, 0.2000, -0.6000, 0.2000
5918, 0.4372, 4.1230, -1.7039, 0.7133, 3.0051, -1.4401, -0.0043, -0.4619, 0.2000, 0.4163, 0.2000
5919, 0.4372, 4.1230, -1.7039, 0.7133, 3.0051, -1.4401, -0.0043, -0.4619, 0.2000, -0.6000, 0.2000
5920, 0.4369, 4.1208, -1.7102, 0.7133, 3.0051, -1.4401, -0.0055, 0.0308, 0.2000, 0.6000, 0.2000
5921, 0.4369, 4.1208, -1.7102, 0.7133, 3.0051, -1.4401, -0.0055, 0.0308, 0.2000, 0.6000, 0.2000
5922, 0.4366, 4.1186, -1.7165, 0.7133, 3.0051, -1.4401, -0.0051, 0.1889, 0.2000, 0.6000, 0.2000
5923, 0.4366, 4.1186, -1.7165, 0.7133, 3.0051, -1.4401, -0.0051, 0.1889, 0.2000, 0.6000, 0.2000
5924, 0.4366, 4.1186, -1.7165, 0.7133, 3.0051, -1.4401, -0.0051, 0.1889, 0.2000, 0.6000, 0.2000
5925, 0.4363, 4.1164, -1.7142, 0.7133, 3.0051, -1.4401, -0.0054, 0.2243, 0.2000, 0.6000, 0.2000
5926, 0.4363, 4.1164, -1.7142, 0.7133, 3.0051, -1.4401, -0.0054, 0.2243, 0.2000, 0.6000, 0.2000
5927, 0.4363, 4.1164, -1.7142, 0.7133, 3.0051, -1.4401, -0.0054, 0.2243, 0.2000, 0.6000, 0.2000
5928, 0.4360, 4.1142, -1.7081, 0.7133, 3.0051, -1.4401, -0.0043, 0.0684, 0.2000, 0.6000, 0.2000
5929, 0.4360, 4.1142, -1.7081, 0.7133, 3.0051, -1.4401, -0.0043, 0.0684, 0.2000, 0.6000, 0.2000
5930, 0.4357, 4.1119, -1.7018, 0.7133, 3.0051, -1.4401, -0.0054, 0.3056, 0.2000, 0.6000, 0.2000
5931, 0.4357, 4.1119, -1.7018, 0.7133, 3.0051, -1.4401, -0.0054, 0.3056, 0.2000, 0.6000, 0.2000
